DIALOG,GT,PRED
"<s>[INST] You are given a dialog between a Commander and a Driver, where the Commander gives instructions and Driver does as instructed. Your task is to provide all the (action, object) sequences required to complete all the tasks mentioned in the dialog.Here's the dialog:  Whats first? <<TURN>>  hi, first we will need to make coffee in a mug <<TURN>>  ok <<TURN>>  but wash the mug first! <<TURN>>  which mug? <<TURN>>  there's a mug in the microwave <<TURN>>  next? <<TURN>>  make a mug of coffee <<TURN>>  please :) <<TURN>>  next? <<TURN>>  next we are going to make a salad <<TURN>>  the plate will need to be washed by the way <<TURN>>  how many lettuce? <<TURN>>  and tomato? <<TURN>>  no tomato <<TURN>>  but we do need to cook a slice of potato to put on plate <<TURN>>  you have enough lettuce <<TURN>>  what all do we need? <<TURN>>  just a cooked slice of potato and lettuce on the plate <<TURN>>  ok [/INST]","['ToggleOff Microwave', 'Open Microwave', 'Pickup Mug', 'Close Microwave', 'ToggleOff Faucet', 'Place ', 'ToggleOn Faucet', 'ToggleOff Faucet', 'Pickup Mug', 'Pour ', 'Place CoffeeMachine', 'ToggleOn CoffeeMachine', 'Pickup Plate', 'Place CounterTop', 'Pickup Potato', 'Place CounterTop', 'Pickup Knife', 'Place CounterTop', 'Pickup WineBottle', 'Place CounterTop', 'Pickup Plate', 'Place ', 'ToggleOn Faucet', 'ToggleOff Faucet', 'Pickup Plate', 'Place DiningTable', 'Pickup Knife', 'Slice Lettuce', 'Slice Tomato', 'Place DiningTable', 'Pickup LettuceSliced', 'Place Plate', 'Pickup Potato', 'Place DiningTable', 'Pickup Knife']","['ToggleOff Faucet', 'Pickup WineBottle', 'Place CounterTop', 'Pickup Spatula', 'Place CounterTop', 'Pickup Mug', 'ToggleOff Faucet', 'Place ', 'Pickup Mug', 'Pour ', 'Place CoffeeMachine', 'ToggleOn CoffeeMachine', 'Pickup Mug', 'ToggleOff CoffeeMachine', 'Place CounterTop', 'Pickup Mug', 'Place CoffeeMachine', 'ToggleOn']"
"<s>[INST] You are given a dialog between a Commander and a Driver, where the Commander gives instructions and Driver does as instructed. Your task is to provide all the (action, object) sequences required to complete all the tasks mentioned in the dialog.Here's the dialog:  Hi what are my directions? <<TURN>>  hey can you cook me a potato please <<TURN>>  where is the knife? <<TURN>>  there is a knife in the fridge <<TURN>>  done <<TURN>>  can you put it in a clean bowl now please <<TURN>>  theres a bowl in the fridge again [/INST]","['Open Fridge', 'Pickup Knife', 'Close Fridge', 'Slice Potato', 'Place CounterTop', 'Pickup PepperShaker', 'Place DiningTable', 'Pickup Pan', 'Place CounterTop', 'Pickup DishSponge', 'Place CounterTop', 'Pickup Pot', 'Place CounterTop', 'Pickup Pan', 'Place StoveBurner', 'Pickup PotatoSliced', 'Place Pan', 'ToggleOn StoveKnob', 'Open Fridge', 'Pickup Bowl', 'Place CounterTop', 'Pickup Bread', 'Place CounterTop', 'Pickup Bowl', 'ToggleOff Faucet', 'Place CounterTop', 'Pickup Fork', 'Place CounterTop', 'Pickup Bowl', 'Place ', 'ToggleOn Faucet', 'ToggleOff Faucet', 'Pickup Bowl', 'Pour ', 'Place CounterTop', 'Pickup PotatoSliced', 'Place Bowl']","['Pickup Knife', 'Slice Potato', 'Place CounterTop', 'Open Fridge', 'Pickup Bowl', 'Close Fridge', 'Place ', 'ToggleOn Faucet', 'ToggleOff Faucet', 'Pickup Bowl', 'Pour ', 'Place CounterTop', 'Pickup PotatoSliced', 'Place Bowl', 'Pickup PotatoSliced', 'Place Bowl', 'Pickup Bowl', 'Place CounterTop', 'Open Microwave', 'Pickup Mug', 'Place Counter']"
"<s>[INST] You are given a dialog between a Commander and a Driver, where the Commander gives instructions and Driver does as instructed. Your task is to provide all the (action, object) sequences required to complete all the tasks mentioned in the dialog.Here's the dialog:  Whats first? <<TURN>>  hi, first we will need to make coffee in a mug <<TURN>>  ok <<TURN>>  but wash the mug first! <<TURN>>  which mug? <<TURN>>  there's a mug in the microwave <<TURN>>  next? <<TURN>>  make a mug of coffee <<TURN>>  please :) <<TURN>>  next? <<TURN>>  next we are going to make a salad <<TURN>>  the plate will need to be washed by the way <<TURN>>  how many lettuce? <<TURN>>  and tomato? <<TURN>>  no tomato <<TURN>>  but we do need to cook a slice of potato to put on plate <<TURN>>  you have enough lettuce <<TURN>>  what all do we need? <<TURN>>  just a cooked slice of potato and lettuce on the plate <<TURN>>  ok <<TURN>>  1 cook slice of potato? <<TURN>>  two slices please <<TURN>>  nexy? <<TURN>>  *next? <<TURN>>  im sorry, one slice of tomato on the salad [/INST]","['ToggleOff Microwave', 'Open Microwave', 'Pickup Mug', 'Close Microwave', 'ToggleOff Faucet', 'Place ', 'ToggleOn Faucet', 'ToggleOff Faucet', 'Pickup Mug', 'Pour ', 'Place CoffeeMachine', 'ToggleOn CoffeeMachine', 'Pickup Plate', 'Place CounterTop', 'Pickup Potato', 'Place CounterTop', 'Pickup Knife', 'Place CounterTop', 'Pickup WineBottle', 'Place CounterTop', 'Pickup Plate', 'Place ', 'ToggleOn Faucet', 'ToggleOff Faucet', 'Pickup Plate', 'Place DiningTable', 'Pickup Knife', 'Slice Lettuce', 'Slice Tomato', 'Place DiningTable', 'Pickup LettuceSliced', 'Place Plate', 'Pickup Potato', 'Place DiningTable', 'Pickup Knife', 'Slice Potato', 'Place DiningTable', 'Pickup PotatoSliced', 'Place Pan', 'ToggleOn StoveKnob', 'Pickup PotatoSliced', 'Place Plate', 'Pickup PotatoSliced', 'Place Pan', 'Pickup PotatoSliced', 'Place Plate', 'Pickup TomatoSliced']","['ToggleOff Faucet', 'Pickup Lettuce', 'Place CounterTop', 'Pickup Cup', 'Place CounterTop', 'Pickup Mug', 'Place ', 'ToggleOn Faucet', 'ToggleOff Faucet', 'Pickup Mug', 'Pour ', 'Place CoffeeMachine', 'ToggleOn CoffeeMachine', 'Pickup Mug', 'Place CounterTop', 'Pickup Knife', 'Slice Lettuce', 'Place CounterTop', 'Pickup M']"
"<s>[INST] You are given a dialog between a Commander and a Driver, where the Commander gives instructions and Driver does as instructed. Your task is to provide all the (action, object) sequences required to complete all the tasks mentioned in the dialog.Here's the dialog:  Hi there! <<TURN>>  Hello. What is my first task, please? <<TURN>>  Today we are going to make a salad on a plate <<TURN>>  Sounds good <<TURN>>  the plate is in the cabinet at eye level to the right of the sink [/INST]","['Open Microwave', 'Pickup Tomato', 'Place CounterTop', 'Open Cabinet', 'Close Cabinet']","['Pickup Tomato', 'Place CounterTop', 'Pickup Knife', 'Slice Tomato', 'Place CounterTop', 'Open Cabinet', 'Pickup Plate', 'Place CounterTop', 'Pickup Knife', 'Place CounterTop', 'Pickup Plate', 'Place ', 'ToggleOn Faucet', 'ToggleOff Faucet', 'Pickup Plate', 'Place CounterTop', 'Pickup TomatoSliced', 'Place Plate', 'Pickup TomatoSliced']"
"<s>[INST] You are given a dialog between a Commander and a Driver, where the Commander gives instructions and Driver does as instructed. Your task is to provide all the (action, object) sequences required to complete all the tasks mentioned in the dialog.Here's the dialog:  Hello. <<TURN>>  Good day.  How may I help you? <<TURN>>  You will be preparing breakfast today. <<TURN>>  Okay.  What is my first task <<TURN>>  First, you will need to make a cup of coffee in a clean mug. <<TURN>>  Okay.  Can you direct me to a mug? <<TURN>>  Okay, you can find the mug in the upper cabinet by the sink <<TURN>>  On my way. <<TURN>>  I'm sorry it in the upper cabinet by the toaster. <<TURN>>  above the toaster. <<TURN>>  one to the left <<TURN>>  That object is too far away to interact with. <<TURN>>  You may have to close the other cabinet first. <<TURN>>  Got it. <<TURN>>  awesome. <<TURN>>  Okay.  What shall I help with next? <<TURN>>  Good. Now, you will need to make a sandwhich. <<TURN>>  FIrst you will need to slice the bread. <<TURN>>  Certainly.  Where might I find the bread? <<TURN>>  It looks like the bread is in the fridge, <<TURN>>  Directions to a knife <<TURN>>  I'm looking for you. <<TURN>>  I think it is on the table by the window. <<TURN>>  ok.  Checking <<TURN>>  Bread is sliced. <<TURN>>  Next step? <<TURN>>  Now, you will need to toast the bread, please. <<TURN>>  Bread is toasted. <<TURN>>  How may assist now? <<TURN>>  Thank you. Now, you need to slice the lettuce. <<TURN>>  Okay.  Where might the lettuce be? <<TURN>>  You can find the lettuce on the table next to the fridge. <<TURN>>  Lettuce is sliced. <<TURN>>  Okay. Thank you. <<TURN>>  Now, you need to slice the tomato, please. <<TURN>>  Tomato is sliced as well.  What would you like next? <<TURN>>  Okay, thank you. <<TURN>>  Now, all sandwich items need to be on a plate, please. <<TURN>>  Sure.  Where might a plate be? <<TURN>>  The plate is right there on that table. <<TURN>>  Oh.  I see.  Thank you. <<TURN>>  You will have to take the salt shaker off the plate fist. [/INST]","['Pickup Cup', 'Place CounterTop', 'Open Cabinet', 'Open Cabinet', 'Open Cabinet', 'Open Cabinet', 'Open Cabinet', 'Open Cabinet', 'Pickup Mug', 'Place ', 'ToggleOn Faucet', 'ToggleOff Faucet', 'Pickup Mug', 'Pour ', 'Place CoffeeMachine', 'ToggleOn CoffeeMachine', 'ToggleOff CoffeeMachine', 'Open Fridge', 'Pickup Bread', 'Close Fridge', 'Place CounterTop', 'Pickup ButterKnife', 'Slice Bread', 'Place CounterTop', 'Pickup BreadSliced', 'Place Toaster', 'Pickup BreadSliced', 'Place CounterTop', 'ToggleOn Toaster', 'ToggleOff Toaster', 'Pickup BreadSliced', 'Place CounterTop', 'Pickup BreadSliced', 'Place Toaster', 'ToggleOn Toaster', 'ToggleOff Toaster', 'Pickup BreadSliced', 'Place CounterTop', 'Pickup ButterKnife', 'Slice Lettuce', 'Slice Tomato', 'Place DiningTable', 'Pickup PepperShaker', 'Place DiningTable', 'Pickup LettuceSliced']","['Open Cabinet', 'Pickup mug', 'Close Cabinet', 'ToggleOff Faucet', 'Place CounterTop', 'Pickup mug', 'Place CoffeeMachine', 'ToggleOn CoffeeMachine', 'ToggleOff CoffeeMachine', 'Pickup knife', 'Slice Bread', 'Place DiningTable', 'Pickup bread', 'Place DiningTable', 'Pickup breadSliced', 'Place Toaster', 'Pickup breadSliced', 'Place CounterTop', 'Pick']"
"<s>[INST] You are given a dialog between a Commander and a Driver, where the Commander gives instructions and Driver does as instructed. Your task is to provide all the (action, object) sequences required to complete all the tasks mentioned in the dialog.Here's the dialog:  Today could you place all of the cloths in the bath tub <<TURN>>  You should be able to find a cloth inbetween the two sinks <<TURN>>  That's great thank you [/INST]","['Pickup Cloth', 'Place Bathtub', 'ToggleOff Faucet', 'Pickup Cloth', 'Place ']","['Pickup Cloth', 'Place ', 'ToggleOn Faucet', 'ToggleOff Faucet', 'Pickup Cloth', 'Place ', 'ToggleOn Faucet', 'ToggleOff Faucet', 'Pickup Cloth', 'Place ', 'Pickup Cloth', 'Place ', 'Pickup Cloth', 'Place ', 'Pickup Cloth', 'Place ', 'Pickup Cloth', 'Place ', 'Pickup Cloth', 'Place ', 'Pickup Cloth', 'Place ']"
"<s>[INST] You are given a dialog between a Commander and a Driver, where the Commander gives instructions and Driver does as instructed. Your task is to provide all the (action, object) sequences required to complete all the tasks mentioned in the dialog.Here's the dialog:  hi what can i do for you today? <<TURN>>  I'd like you to make a salad <<TURN>>  sure, what kind of salad? <<TURN>>  sliced lettuce and two tomato slices <<TURN>>  sure, where can i fine a knife? <<TURN>>  it's on the side table by the white table <<TURN>>  ok, got it [/INST]","['ToggleOff Faucet', 'Open Cabinet', 'Close Cabinet', 'Pickup Knife', 'Slice Lettuce', 'Slice Tomato', 'Place DiningTable', 'Pickup Plate', 'Place Pot', 'Pickup Pot', 'Place Pot', 'ToggleOn Faucet', 'ToggleOff Faucet', 'Pickup Pot', 'Pour ', 'Place ', 'Pickup Plate', 'Place DiningTable', 'Pickup LettuceSliced', 'Place Plate', 'Pickup TomatoSliced', 'Place Plate', 'Pickup TomatoSliced', 'Place Plate']","['Pickup Knife', 'Place DiningTable', 'Pickup Lettuce', 'Place DiningTable', 'Pickup Knife', 'Slice Lettuce', 'Slice Tomato', 'Place DiningTable', 'Pickup TomatoSliced', 'Place DiningTable', 'Pickup TomatoSliced', 'Place DiningTable', 'Pickup Knife', 'Slice Potato', 'Place DiningTable', 'Pickup PotatoSliced', 'Place DiningTable', 'Pickup Potato']"
"<s>[INST] You are given a dialog between a Commander and a Driver, where the Commander gives instructions and Driver does as instructed. Your task is to provide all the (action, object) sequences required to complete all the tasks mentioned in the dialog.Here's the dialog:  what shall i do? <<TURN>>  Cook 1 slice of potato <<TURN>>  where is potato <<TURN>>  Potato in oven <<TURN>>  knife is in fridge <<TURN>>  There is a bowl in fridge <<TURN>>  Place slice in bowl [/INST]","['ToggleOff Microwave', 'Open Microwave', 'Pickup Potato', 'Close Microwave', 'Place DiningTable', 'Open Fridge', 'Pickup Knife', 'Close Fridge', 'Slice Potato', 'Place DiningTable', 'Pickup PotatoSliced', 'Place DiningTable', 'Open Fridge', 'Pickup Bowl', 'Close Fridge', 'Place CounterTop']","['Open Fridge', 'Pickup Knife', 'Close Fridge', 'Slice Potato', 'Place CounterTop', 'Pickup PotatoSliced', 'Open Fridge', 'Place Bowl', 'Close Fridge', 'Pickup PotatoSliced', 'Open Microwave', 'Place CounterTop', 'Pickup PotatoSliced', 'Place Microwave', 'Close Microwave', 'ToggleOn Microwave', 'ToggleOff Microwave', 'Open Microwave', 'Pickup Pot']"
"<s>[INST] You are given a dialog between a Commander and a Driver, where the Commander gives instructions and Driver does as instructed. Your task is to provide all the (action, object) sequences required to complete all the tasks mentioned in the dialog.Here's the dialog:  hi <<TURN>>  what is my task? <<TURN>>  wash the mug <<TURN>>  mug is in the sink <<TURN>>  put coffee in the mug <<TURN>>  done <<TURN>>  not yet <<TURN>>  take the mug in the sink <<TURN>>  put coffee on it <<TURN>>  done <<TURN>>  and put coffee in it <<TURN>>  done <<TURN>>  take the mug in the corner. on the righthand of the sink. <<TURN>>  next to the lettuce <<TURN>>  and wash it [/INST]","['Pickup Mug', 'Pour Sink', 'Place CounterTop', 'Pickup Mug', 'Place CounterTop', 'Pickup Mug', 'Place CoffeeMachine', 'ToggleOff CoffeeMachine', 'ToggleOff Faucet', 'Pickup Mug', 'Pour ', 'Place ', 'ToggleOn Faucet', 'Pickup Mug', 'Pour Sink', 'Place CounterTop', 'Pickup Mug', 'Place CounterTop', 'Pickup Mug', 'Place CoffeeMachine', 'Pickup Mug', 'Place CounterTop', 'Pickup Mug']","['Pickup Mug', 'Place ', 'ToggleOn Faucet', 'ToggleOff Faucet', 'Pickup Mug', 'Pour ', 'Place CoffeeMachine', 'ToggleOn CoffeeMachine', 'Pickup Mug', 'Place ', 'ToggleOff Faucet', 'Pickup Mug', 'Place CounterTop', 'Pickup Mug', 'Place ', 'ToggleOn Faucet', 'ToggleOff Faucet', 'Pickup Mug', 'Pour ', 'Place']"
"<s>[INST] You are given a dialog between a Commander and a Driver, where the Commander gives instructions and Driver does as instructed. Your task is to provide all the (action, object) sequences required to complete all the tasks mentioned in the dialog.Here's the dialog:  Today we need to slice a potato <<TURN>>  what shall i do today <<TURN>>  The potato is to the left of the sink <<TURN>>  The knife appears to be on the chair in front of you <<TURN>>  On the other side of the counter <<TURN>>  what should i do next <<TURN>>  Next we need to clean a bowl <<TURN>>  The bowl is on the chait <<TURN>>  Next to where the knife was <<TURN>>  on the other side of the counter <<TURN>>  like before <<TURN>>  Can you place the bowl in the sink? <<TURN>>  Next to the water on in the sink <<TURN>>  turn on <<TURN>>  once the bowl is clean we need to cook the potato slices <<TURN>>  The stove is to your left <<TURN>>  We need 4 slices <<TURN>>  There looks to be something in the pan <<TURN>>  That probably needs to be removed first <<TURN>>  Place 4 slices in the pan on the stove when ready <<TURN>>  what should i do next <<TURN>>  The potato slices go in the pan on the stove <<TURN>>  Not in the bowl <<TURN>>  The stove is to your right <<TURN>>  Place 4 slices in the pan <<TURN>>  the pan is dirty <<TURN>>  We will to wash the pan in the sink first then <<TURN>>  The sink is to your right <<TURN>>  Place the pan in the sink and then turn on the water to wash <<TURN>>  Once the pan is clean, return it to the stove <<TURN>>  If the stove is not on, please turn on <<TURN>>  Once the stove is on, place 4 potato slices in the pan <<TURN>>  what shall i do next <<TURN>>  now move the 4 cooked potato slices to the clean bowl [/INST]","['Pickup Potato', 'Place Plate', 'Pickup Potato', 'Place CounterTop', 'Pickup Knife', 'Slice Potato', 'Place CounterTop', 'Pickup Bowl', 'Place CounterTop', 'Pickup Ladle', 'Place CounterTop', 'Pickup Egg', 'Place CounterTop', 'Pickup Spoon', 'Place CounterTop', 'Pickup Bowl', 'Place ', 'ToggleOn Faucet', 'ToggleOff Faucet', 'Pickup Bowl', 'Pour ', 'Place CounterTop', 'Pickup PotatoSliced', 'Place Bowl', 'Pickup PotatoSliced', 'Place Bowl', 'Pickup PotatoSliced', 'Place CounterTop', 'Pickup PotatoSliced', 'Place Bowl', 'Pickup PotatoSliced', 'Place Bowl', 'Pickup Bowl', 'Place CounterTop', 'Pickup PepperShaker', 'Place CounterTop', 'Pickup Pan', 'Place CounterTop', 'Pickup Fork', 'Place CounterTop', 'Pickup Pan', 'Place ', 'ToggleOn Faucet', 'ToggleOff Faucet', 'Pickup Pan', 'Place StoveBurner', 'Pickup PotatoSliced', 'Place Pan', 'Pickup PotatoSliced', 'Place Pan', 'Pickup PotatoSliced', 'Place Pan', 'Pickup PotatoSliced', 'Place Pan', 'Pickup PotatoSliced', 'Place Bowl', 'Pickup PotatoSliced', 'Place Bowl', 'Pickup PotatoSliced', 'Place Bowl', 'Pickup PotatoSliced', 'Place Bowl']","['Pickup Potato', 'Place CounterTop', 'Pickup Knife', 'Slice Potato', 'Place CounterTop', 'Pickup Bowl', 'Place CounterTop', 'Pickup PotatoSliced', 'Place Bowl', 'Pickup Bowl', 'Place CounterTop', 'Pickup PotatoSliced', 'Place Bowl', 'Pickup PotatoSliced', 'Place Bowl', 'Pickup PotatoSliced', 'Place Bowl', 'Pickup PotatoSliced', 'Place Bowl', 'Pickup']"
"<s>[INST] You are given a dialog between a Commander and a Driver, where the Commander gives instructions and Driver does as instructed. Your task is to provide all the (action, object) sequences required to complete all the tasks mentioned in the dialog.Here's the dialog:  What are we doing today <<TURN>>  you need to put an alarm clock onto a desk <<TURN>>  there is another alarm clock on the bed that needs to go onto the desk <<TURN>>  the third alarm clock is on the desk chair and also needs to go onto the desk [/INST]","['Pickup AlarmClock', 'Place Desk', 'Pickup AlarmClock', 'Place Desk', 'Pickup AlarmClock', 'Place Desk']","['Pickup AlarmClock', 'Place Desk', 'Pickup AlarmClock', 'Place Desk', 'Pickup AlarmClock', 'Place Desk', 'Pickup AlarmClock', 'Place Desk', 'Pickup AlarmClock', 'Place Desk', 'Pickup AlarmClock', 'Place Desk', 'Pickup AlarmClock', 'Place Desk', 'Pickup AlarmClock', 'Place Desk', 'Pickup AlarmClock', 'Place Desk', 'Pick']"
